Test Trajectory,Test Trajectory Timestep,Learner Trajectory,Learner Trajectory Timestep,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282,200,124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_342_71_345_282,200,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2,1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2,1.0711238384246826_0.6509900093078613_0.6506854891777039_1.0336270332336426_0.651023805141449_1.0621894598007202_1.0392614603042603_0.650302529335022_1.0202971696853638_1.0813841819763184_1.034512996673584_1.0742065906524658_0.6526485681533813_1.0670757293701172_1.0811864137649536_1.0749672651290894_1.09597647190094_0.6633994579315186,1.0711238384246826_0.6509900093078613_0.6506854891777039_1.0336270332336426_0.651023805141449_1.0621894598007202_1.0392614603042603_0.650302529335022_1.0202971696853638_1.0813841819763184_1.034512996673584_1.0742065906524658_0.6526485681533813_1.0670757293701172_1.0811864137649536_1.0749672651290894_1.09597647190094_0.6633994579315186,16.654858469963074,16.654858469963074
64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290,206,64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290,206,7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_7_7_7_5_5,7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_7_7_7_5_5,0.9965492486953735_1.0020098686218262_0.9890693426132202_1.0187435150146484_0.9939734935760498_1.3106731176376343_1.0233317613601685_1.020514965057373_1.0096938610076904_0.649844765663147_0.6473551988601685_0.996514081954956_1.0101898908615112_0.9914227724075317_1.0147110223770142_1.0120446681976318_0.9963020086288452_1.0160819292068481_1.259065866470337_1.0748592615127563_1.078356146812439,0.9965492486953735_1.0020098686218262_0.9890693426132202_1.0187435150146484_0.9939734935760498_1.3106731176376343_1.0233317613601685_1.020514965057373_1.0096938610076904_0.649844765663147_0.6473551988601685_0.996514081954956_1.0101898908615112_0.9914227724075317_1.0147110223770142_1.0120446681976318_0.9963020086288452_1.0160819292068481_1.259065866470337_1.0748592615127563_1.078356146812439,21.11130678653717,21.11130678653717
117_139_109_45_46_321_26_29_328_240_244_151_85_292_293,202,117_139_109_45_46_320_65_325_29_328_240_244_151_85_292_293,202,0_0_7_7_7_7_7_7_0_0_0_7_7_7,0_0_7_7_6_5_1_7_7_0_0_0_7_7_7,0.6658960580825806_1.0173633098602295_0.6707769632339478_0.9853872060775757_0.9986631274223328_0.987490177154541_1.0163824558258057_0.9915344715118408_1.3090276718139648_1.021977186203003_1.0136058330535889_0.9981310367584229_0.6494872570037842_0.6545271873474121,0.6658960580825806_1.0173633098602295_0.6707769632339478_0.9853872060775757_1.042949914932251_1.1776291131973267_1.0119248628616333_1.0083119869232178_0.9915344715118408_1.3090276718139648_1.021977186203003_1.0136058330535889_0.9981310367584229_0.6494872570037842_0.6545271873474121,12.98024994134903,14.218530058860779
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293,206,120_41_43_45_46_320_65_325_29_328_240_244_151_85_292_293,206,7_7_7_7_7_7_7_7_0_0_0_7_7_7,7_7_7_7_6_5_1_7_7_0_0_0_7_7_7,0.650338351726532_1.0028221607208252_0.6512700915336609_0.9855943322181702_0.9984713792800903_0.9878543615341187_1.0161559581756592_0.9917464256286621_1.3097684383392334_1.0220504999160767_1.0124433040618896_1.0020794868469238_0.65142422914505_0.6505545377731323,0.650338351726532_1.0028221607208252_0.6512700915336609_0.9855943322181702_1.042412281036377_1.17520272731781_1.0140376091003418_1.0080134868621826_0.9917464256286621_1.3097684383392334_1.0220504999160767_1.0124433040618896_1.0020794868469238_0.65142422914505_0.6505545377731323,12.932573556900024,14.169757962226868
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293,204,120_41_43_45_46_320_65_325_29_328_240_244_151_85_292_293,204,7_7_7_7_7_7_7_7_0_0_0_7_7_7,7_7_7_7_6_5_1_7_7_0_0_0_7_7_7,0.6511437296867371_1.0024161338806152_0.6505712270736694_0.9858149290084839_0.9986686706542969_0.9879058003425598_1.0158567428588867_0.9911542534828186_1.30955171585083_1.0218780040740967_1.011129379272461_1.0018364191055298_0.6520569324493408_0.6510664224624634,0.6511437296867371_1.0024161338806152_0.6505712270736694_0.9858149290084839_1.0432522296905518_1.1774722337722778_1.0126041173934937_1.0085420608520508_0.9911542534828186_1.30955171585083_1.0218780040740967_1.011129379272461_1.0018364191055298_0.6520569324493408_0.6510664224624634,12.93105036020279,14.17048978805542
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,206,120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,206,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,0.6501178741455078_1.0043256282806396_0.6511150598526001_0.9852635264396667_0.9993642568588257_0.987781286239624_1.0166341066360474_0.9919092655181885_1.3099812269210815_1.0220298767089844_1.013439416885376_1.0030057430267334_0.6510154008865356_0.645938515663147_1.0019973516464233,0.6501178741455078_1.0043256282806396_0.6511150598526001_0.9852635264396667_0.9993642568588257_0.987781286239624_1.0166341066360474_0.9919092655181885_1.3099812269210815_1.0220298767089844_1.013439416885376_1.0030057430267334_0.6510154008865356_0.645938515663147_1.0019973516464233,13.933918535709381,13.933918535709381
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,206,120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,206,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,0.6501178741455078_1.0043256282806396_0.6511150598526001_0.9852635264396667_0.9993642568588257_0.987781286239624_1.0166341066360474_0.9919092655181885_1.3099812269210815_1.0220298767089844_1.013439416885376_1.0030057430267334_0.6510154008865356_0.645938515663147_1.0019973516464233,0.6501178741455078_1.0043256282806396_0.6511150598526001_0.9852635264396667_0.9993642568588257_0.987781286239624_1.0166341066360474_0.9919092655181885_1.3099812269210815_1.0220298767089844_1.013439416885376_1.0030057430267334_0.6510154008865356_0.645938515663147_1.0019973516464233,13.933918535709381,13.933918535709381
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,200,120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294,200,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7,0.6509276032447815_1.0036725997924805_0.6502577662467957_0.9853171110153198_0.9997212290763855_0.9875845909118652_1.0161089897155762_0.9915071725845337_1.310111403465271_1.0214753150939941_1.0116448402404785_1.0028817653656006_0.6493058204650879_0.6485764980316162_0.9986511468887329,0.6509276032447815_1.0036725997924805_0.6502577662467957_0.9853171110153198_0.9997212290763855_0.9875845909118652_1.0161089897155762_0.9915071725845337_1.310111403465271_1.0214753150939941_1.0116448402404785_1.0028817653656006_0.6493058204650879_0.6485764980316162_0.9986511468887329,13.92774385213852,13.92774385213852
230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,201,230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,201,6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,0.6589640974998474_1.0970642566680908_1.0986062288284302_1.0950498580932617_1.0664259195327759_0.6578993797302246_1.1015238761901855_1.3648701906204224_1.1007633209228516_1.0928490161895752_0.9993348121643066_1.001840591430664_0.651713490486145_0.6469981670379639_0.9991702437400818,0.6589640974998474_1.0970642566680908_1.0986062288284302_1.0950498580932617_1.0664259195327759_0.6578993797302246_1.1015238761901855_1.3648701906204224_1.1007633209228516_1.0928490161895752_0.9993348121643066_1.001840591430664_0.651713490486145_0.6469981670379639_0.9991702437400818,14.633073449134827,14.633073449134827
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,201,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,201,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,0.6619817614555359_0.6589640974998474_1.0970642566680908_1.0986062288284302_1.0950498580932617_1.0664259195327759_0.6578993797302246_1.1015238761901855_1.3648701906204224_1.1007633209228516_1.0928490161895752_0.9993348121643066_1.001840591430664_0.651713490486145_0.6469981670379639_0.9991702437400818,0.6619817614555359_0.6589640974998474_1.0970642566680908_1.0986062288284302_1.0950498580932617_1.0664259195327759_0.6578993797302246_1.1015238761901855_1.3648701906204224_1.1007633209228516_1.0928490161895752_0.9993348121643066_1.001840591430664_0.651713490486145_0.6469981670379639_0.9991702437400818,15.295055210590363,15.295055210590363
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,203,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294,203,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7,0.666020393371582_0.6576641201972961_1.098953366279602_1.096418857574463_1.0942600965499878_1.0678681135177612_0.6577270030975342_1.1005452871322632_1.3657739162445068_1.1021093130111694_1.0939550399780273_0.9998047351837158_1.0017303228378296_0.6501812934875488_0.6477360129356384_0.9980448484420776,0.666020393371582_0.6576641201972961_1.098953366279602_1.096418857574463_1.0942600965499878_1.0678681135177612_0.6577270030975342_1.1005452871322632_1.3657739162445068_1.1021093130111694_1.0939550399780273_0.9998047351837158_1.0017303228378296_0.6501812934875488_0.6477360129356384_0.9980448484420776,15.298792719841003,15.298792719841003
231_230_408_419_76_271_388_311_31_267_56_35_151_84_298,205,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_252_244_152_250_243_212_25_252_244_152_250_243_212_25_252_244_152_250_243_212_25_252_244_152_250_243_212_25_252_244_152_250_243_212,205,6_6_6_6_6_6_6_6_6_6_6_0_6_4,6_6_6_6_6_6_6_6_6_6_6_6_6_3_2_2_2_0_6_6_3_2_2_2_0_6_6_3_2_2_2_0_6_6_3_2_2_2_0_6_6_3_2_2_2_0_6_6_3_2,0.6674704551696777_0.6595814824104309_1.0986031293869019_1.1031413078308105_1.0932375192642212_1.0672913789749146_0.659311056137085_1.100733757019043_1.366652011871338_1.1032264232635498_1.0936248302459717_0.9965108633041382_1.061352252960205_1.066573143005371,0.6681124567985535_0.6604558825492859_1.0967183113098145_1.1009883880615234_1.0927172899246216_1.065504789352417_0.6582963466644287_1.0994598865509033_1.3646321296691895_1.1026157140731812_1.0932055711746216_1.0922460556030273_1.0931117534637451_1.0471431016921997_1.0819088220596313_0.6542708873748779_1.081467866897583_1.0114874839782715_1.1061406135559082_1.0931117534637451_1.0471431016921997_1.0819088220596313_0.6542708873748779_1.081467866897583_1.0114874839782715_1.1061406135559082_1.0931117534637451_1.0471431016921997_1.0819088220596313_0.6542708873748779_1.081467866897583_1.0114874839782715_1.1061406135559082_1.0931117534637451_1.0471431016921997_1.0819088220596313_0.6542708873748779_1.081467866897583_1.0114874839782715_1.1061406135559082_1.0931117534637451_1.0471431016921997_1.0819088220596313_0.6542708873748779_1.081467866897583_1.0114874839782715_1.1061406135559082_1.0931117534637451_1.0471431016921997_1.0819088220596313,14.137309610843658,50.69476914405823
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,205,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,205,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,0.6648123860359192_0.6585527658462524_1.0978496074676514_1.0977928638458252_1.0903681516647339_1.0653928518295288_0.6589770913124084_1.0999267101287842_1.3639802932739258_1.1042519807815552_1.0905678272247314_1.0131014585494995_1.0056519508361816_0.6517536640167236_0.6474899053573608_0.992988109588623_1.0107862949371338_0.9925191402435303_1.0156012773513794_1.0113633871078491_0.9966397285461426_1.0134363174438477_1.2695624828338623,0.6648123860359192_0.6585527658462524_1.0978496074676514_1.0977928638458252_1.0903681516647339_1.0653928518295288_0.6589770913124084_1.0999267101287842_1.3639802932739258_1.1042519807815552_1.0905678272247314_1.0131014585494995_1.0056519508361816_0.6517536640167236_0.6474899053573608_0.992988109588623_1.0107862949371338_0.9925191402435303_1.0156012773513794_1.0113633871078491_0.9966397285461426_1.0134363174438477_1.2695624828338623,22.61336624622345,22.61336624622345
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,205,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,205,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,0.6648123860359192_0.6585527658462524_1.0978496074676514_1.0977928638458252_1.0903681516647339_1.0653928518295288_0.6589770913124084_1.0999267101287842_1.3639802932739258_1.1042519807815552_1.0905678272247314_1.0131014585494995_1.0056519508361816_0.6517536640167236_0.6474899053573608_0.992988109588623_1.0107862949371338_0.9925191402435303_1.0156012773513794_1.0113633871078491_0.9966397285461426_1.0134363174438477_1.2695624828338623,0.6648123860359192_0.6585527658462524_1.0978496074676514_1.0977928638458252_1.0903681516647339_1.0653928518295288_0.6589770913124084_1.0999267101287842_1.3639802932739258_1.1042519807815552_1.0905678272247314_1.0131014585494995_1.0056519508361816_0.6517536640167236_0.6474899053573608_0.992988109588623_1.0107862949371338_0.9925191402435303_1.0156012773513794_1.0113633871078491_0.9966397285461426_1.0134363174438477_1.2695624828338623,22.61336624622345,22.61336624622345
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,200,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_350_237_305,200,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_7_7_7,0.6603381037712097_0.6575011014938354_1.0971664190292358_1.1009615659713745_1.0921156406402588_1.0629847049713135_0.659061074256897_1.0963314771652222_1.3634124994277954_1.1015172004699707_1.0911200046539307_1.0107392072677612_1.0071953535079956_0.6486971974372864_0.6496964693069458_0.9927163124084473_1.015814185142517_0.9888231754302979_1.0150768756866455_1.0123919248580933_0.9986242055892944_1.013042688369751_1.269695520401001,0.6603381037712097_0.6575011014938354_1.0971664190292358_1.1009615659713745_1.0921156406402588_1.0629847049713135_0.659061074256897_1.0963314771652222_1.3634124994277954_1.1015172004699707_1.0911200046539307_1.0107392072677612_1.0071953535079956_0.6486971974372864_0.6496964693069458_0.9927163124084473_1.015814185142517_0.9888231754302979_1.0150768756866455_1.0123919248580933_0.9986242055892944_1.013042688369751_1.269695520401001,22.60502290725708,22.60502290725708
178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_333_308,205,178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_333_308,205,3_3_3_3_3_3_3_2_2_2_2_2_2_2_1_1_1_1_2_2_2_1_0_1_4,3_3_3_3_3_3_3_2_2_2_2_2_2_2_1_1_1_1_2_2_2_1_0_1_4,1.046844720840454_0.6558445692062378_1.0327050685882568_1.046729564666748_0.6613666415214539_1.048034906387329_1.0394030809402466_1.076416254043579_0.6595780253410339_1.07908034324646_1.0871505737304688_1.0788377523422241_1.0908197164535522_1.0781433582305908_1.0446642637252808_1.0754563808441162_1.076012372970581_1.0310423374176025_0.660774827003479_1.092919945716858_0.6588996052742004_1.304961085319519_0.6888046860694885_1.0906836986541748_0.6568143367767334,1.046844720840454_0.6558445692062378_1.0327050685882568_1.046729564666748_0.6613666415214539_1.048034906387329_1.0394030809402466_1.076416254043579_0.6595780253410339_1.07908034324646_1.0871505737304688_1.0788377523422241_1.0908197164535522_1.0781433582305908_1.0446642637252808_1.0754563808441162_1.076012372970581_1.0310423374176025_0.660774827003479_1.092919945716858_0.6588996052742004_1.304961085319519_0.6888046860694885_1.0906836986541748_0.6568143367767334,24.06198811531067,24.06198811531067
390_400_405_171_243_212_25_252_245_37_54_358_340_32_309,206,390_400_405_171_243_212_25_252_245_37_54_358_340_32_309,206,0_7_1_3_2_2_2_2_2_2_2_1_1_0,0_7_1_3_2_2_2_2_2_2_2_1_1_0,1.050166130065918_1.0064629316329956_1.0643537044525146_1.0506107807159424_1.0759506225585938_0.660657525062561_1.0808826684951782_1.089439034461975_1.0808689594268799_1.0932071208953857_1.0781171321868896_1.042206048965454_1.0778924226760864_0.977435827255249,1.050166130065918_1.0064629316329956_1.0643537044525146_1.0506107807159424_1.0759506225585938_0.660657525062561_1.0808826684951782_1.089439034461975_1.0808689594268799_1.0932071208953857_1.0781171321868896_1.042206048965454_1.0778924226760864_0.977435827255249,14.428250908851624,14.428250908851624
124_11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310,204,124_11_125_127_61_325_28_367_286_312_48_316_317_324_340_32_310,204,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1,1.0719244480133057_0.649463415145874_0.6500195264816284_1.0316680669784546_0.6500782370567322_1.0659518241882324_1.039064645767212_0.6499311923980713_1.018955945968628_1.0781340599060059_1.0345253944396973_1.0753856897354126_0.6526821851730347_1.0434882640838623_1.0793516635894775_1.0770827531814575,1.0719244480133057_0.649463415145874_0.6500195264816284_1.0316680669784546_0.6500782370567322_1.0659518241882324_1.039064645767212_0.6499311923980713_1.018955945968628_1.0781340599060059_1.0345253944396973_1.0753856897354126_0.6526821851730347_1.0434882640838623_1.0793516635894775_1.0770827531814575,14.867707312107086,14.867707312107086
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_252_245_37_54_358_340_32_310,205,231_230_408_419_76_271_388_311_31_267_56_34_37_54_358_340_32_310,205,6_6_6_6_6_6_6_6_6_6_6_6_6_3_2_2_2_2_2_2_2_1_1_1,6_6_6_6_6_6_6_6_6_6_4_2_2_2_1_1_1,0.6712803244590759_0.6603320240974426_1.0986511707305908_1.0973780155181885_1.0950701236724854_1.0644866228103638_0.6577246189117432_1.1094412803649902_1.3723125457763672_1.1049926280975342_1.0903325080871582_1.0983105897903442_1.0908085107803345_1.043316125869751_1.0761247873306274_0.6609914302825928_1.0811413526535034_1.0882254838943481_1.079906940460205_1.0907948017120361_1.0780203342437744_1.0442259311676025_1.079162359237671_1.077073335647583,0.6712803244590759_0.6603320240974426_1.0986511707305908_1.0973780155181885_1.0950701236724854_1.0644866228103638_0.6577246189117432_1.1094412803649902_1.3723125457763672_1.1049926280975342_1.0068684816360474_1.093893051147461_1.0907948017120361_1.0780203342437744_1.0442259311676025_1.079162359237671_1.077073335647583,24.610103845596313,17.401707649230957
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322,200,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322,200,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_2,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_2,0.6856052279472351_1.0526857376098633_1.0506776571273804_1.0336943864822388_0.6593843102455139_1.0488945245742798_0.6571171879768372_1.0329339504241943_1.0519635677337646_0.6595114469528198_1.051934003829956_1.0422824621200562_1.0839921236038208_0.651967465877533_1.0805912017822266_1.0846095085144043_1.0776885747909546_1.0886032581329346_1.0272395610809326_1.0356491804122925,0.6856052279472351_1.0526857376098633_1.0506776571273804_1.0336943864822388_0.6593843102455139_1.0488945245742798_0.6571171879768372_1.0329339504241943_1.0519635677337646_0.6595114469528198_1.051934003829956_1.0422824621200562_1.0839921236038208_0.651967465877533_1.0805912017822266_1.0846095085144043_1.0776885747909546_1.0886032581329346_1.0272395610809326_1.0356491804122925,19.15702533721924,19.15702533721924
140_194_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322,200,140_194_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322,200,1_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_2,1_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_2,1.0628650188446045_1.058044672012329_1.0336943864822388_0.6593843102455139_1.0488945245742798_0.6571171879768372_1.0329339504241943_1.0519635677337646_0.6595114469528198_1.051934003829956_1.0422824621200562_1.0839921236038208_0.651967465877533_1.0805912017822266_1.0846095085144043_1.0776885747909546_1.0886032581329346_1.0272395610809326_1.0356491804122925,1.0628650188446045_1.058044672012329_1.0336943864822388_0.6593843102455139_1.0488945245742798_0.6571171879768372_1.0329339504241943_1.0519635677337646_0.6595114469528198_1.051934003829956_1.0422824621200562_1.0839921236038208_0.651967465877533_1.0805912017822266_1.0846095085144043_1.0776885747909546_1.0886032581329346_1.0272395610809326_1.0356491804122925,18.488966405391693,18.488966405391693
0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,202,0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,202,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_4,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_4,1.1095554828643799_0.6638134717941284_1.0512739419937134_1.0542593002319336_1.034883737564087_0.6594260334968567_1.0524978637695312_0.6573799252510071_1.0335798263549805_1.0521173477172852_0.6596361994743347_1.0512516498565674_1.0453459024429321_1.0675904750823975_0.6600366830825806_1.0776973962783813_1.0858399868011475_1.0775117874145508_1.0878037214279175_1.0337074995040894_1.047539472579956,1.1095554828643799_0.6638134717941284_1.0512739419937134_1.0542593002319336_1.034883737564087_0.6594260334968567_1.0524978637695312_0.6573799252510071_1.0335798263549805_1.0521173477172852_0.6596361994743347_1.0512516498565674_1.0453459024429321_1.0675904750823975_0.6600366830825806_1.0776973962783813_1.0858399868011475_1.0775117874145508_1.0878037214279175_1.0337074995040894_1.047539472579956,20.262747704982758,20.262747704982758
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,200,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,200,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_4,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4_4,0.6915468573570251_1.0518670082092285_1.0548694133758545_1.035334587097168_0.6597688794136047_1.0514518022537231_0.6576048135757446_1.0338398218154907_1.0542097091674805_0.6578662395477295_1.0522897243499756_1.0447323322296143_1.0681755542755127_0.6601913571357727_1.0796773433685303_1.0844155550003052_1.076902151107788_1.0879920721054077_1.0325243473052979_1.0467076301574707,0.6915468573570251_1.0518670082092285_1.0548694133758545_1.035334587097168_0.6597688794136047_1.0514518022537231_0.6576048135757446_1.0338398218154907_1.0542097091674805_0.6578662395477295_1.0522897243499756_1.0447323322296143_1.0681755542755127_0.6601913571357727_1.0796773433685303_1.0844155550003052_1.076902151107788_1.0879920721054077_1.0325243473052979_1.0467076301574707,19.181967198848724,19.181967198848724
180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,206,180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,206,3_3_3_3_3_3_2_2_2_2_2_2_4_4,3_3_3_3_3_3_2_2_2_2_2_2_4_4,0.6579195857048035_1.0341289043426514_1.0527324676513672_0.6574016213417053_1.0529797077178955_1.0449578762054443_1.067305326461792_0.6602056622505188_1.0785475969314575_1.085327386856079_1.0767219066619873_1.0882641077041626_1.031812310218811_1.0479247570037842,0.6579195857048035_1.0341289043426514_1.0527324676513672_0.6574016213417053_1.0529797077178955_1.0449578762054443_1.067305326461792_0.6602056622505188_1.0785475969314575_1.085327386856079_1.0767219066619873_1.0882641077041626_1.031812310218811_1.0479247570037842,13.63622921705246,13.63622921705246
32_309_311_31_268_357_323_319_314_49_313_300_27_65_326,203,32_310_388_311_31_268_357_323_318_38_40_283_64_46_320_65_326,203,0_6_6_4_4_4_5_5_5_5_5_5_5_5,1_6_6_6_4_4_4_4_4_2_4_5_7_6_5_5,0.9763860702514648_0.7057012915611267_1.0997512340545654_1.2780086994171143_1.0282070636749268_1.032731533050537_1.3752233982086182_1.067366600036621_1.1131863594055176_0.6604025363922119_1.0752615928649902_1.1185535192489624_1.108526349067688_1.093955159187317,1.0839381217956543_1.076934814453125_0.657716691493988_1.0997512340545654_1.2780086994171143_1.0282070636749268_1.032731533050537_1.278761863708496_1.0098521709442139_0.6496210694313049_0.6613236665725708_0.6612442135810852_0.9896098375320435_1.0543982982635498_1.1723545789718628_1.093955159187317,14.733261406421661,15.828409016132355
124_11_125_127_61_325_28_367_286_312_48_316_317_324_340,203,124_11_125_127_61_325_28_367_286_312_48_316_317_324_340,203,1_1_1_1_1_1_1_1_1_1_1_1_1_1,1_1_1_1_1_1_1_1_1_1_1_1_1_1,1.0724537372589111_0.6497915983200073_0.6498780250549316_1.0309772491455078_0.6506622433662415_1.0650004148483276_1.0390766859054565_0.6506562232971191_1.0189754962921143_1.0774815082550049_1.0342026948928833_1.075711965560913_0.6527080535888672_1.0451453924179077,1.0724537372589111_0.6497915983200073_0.6498780250549316_1.0309772491455078_0.6506622433662415_1.0650004148483276_1.0390766859054565_0.6506562232971191_1.0189754962921143_1.0774815082550049_1.0342026948928833_1.075711965560913_0.6527080535888672_1.0451453924179077,12.712721288204193,12.712721288204193
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342,204,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342,204,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_2,0.6900095343589783_1.0543603897094727_1.0522462129592896_1.033484935760498_0.6595256328582764_1.0530579090118408_0.6569196581840515_1.032217025756836_1.0524307489395142_0.662105143070221_1.051336407661438_1.0395318269729614_1.0766351222991943_0.6617269515991211_1.0798054933547974_1.0901360511779785_1.080676555633545_1.0910465717315674_1.0799517631530762_1.06709885597229_1.0844329595565796,0.6900095343589783_1.0543603897094727_1.0522462129592896_1.033484935760498_0.6595256328582764_1.0530579090118408_0.6569196581840515_1.032217025756836_1.0524307489395142_0.662105143070221_1.051336407661438_1.0395318269729614_1.0766351222991943_0.6617269515991211_1.0798054933547974_1.0901360511779785_1.080676555633545_1.0910465717315674_1.0799517631530762_1.06709885597229_1.0844329595565796,20.348735749721527,20.348735749721527
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_343,200,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_343,200,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_4,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2_2_4,0.6888629794120789_1.0530269145965576_1.052860140800476_1.0346453189849854_0.6595065593719482_1.049726963043213_0.6576412916183472_1.0326744318008423_1.0546791553497314_0.658412754535675_1.0518391132354736_1.0459316968917847_1.0795058012008667_0.6614118218421936_1.0819904804229736_1.088550329208374_1.0681157112121582_1.0883679389953613_1.0716440677642822_1.0658127069473267_1.0064351558685303,0.6888629794120789_1.0530269145965576_1.052860140800476_1.0346453189849854_0.6595065593719482_1.049726963043213_0.6576412916183472_1.0326744318008423_1.0546791553497314_0.658412754535675_1.0518391132354736_1.0459316968917847_1.0795058012008667_0.6614118218421936_1.0819904804229736_1.088550329208374_1.0681157112121582_1.0883679389953613_1.0716440677642822_1.0658127069473267_1.0064351558685303,20.25164133310318,20.25164133310318
